LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject
LOYID_1067,PID_1272,ProdID_1272,2017-06-01,50,43,POS Purchase,Purchased a product In-Store
LOYID_1067,PID_1273,ProdID_1273,2018-05-28,136,43,POS Purchase,Purchased a product In-Store
LOYID_1067,PID_1274,ProdID_1274,2018-06-15,46,39,POS Purchase,Purchased a product In-Store
LOYID_1068,PID_1275,ProdID_1275,2017-02-16,100,47,POS Purchase,Purchased a product In-Store
LOYID_1068,PID_1276,ProdID_1276,2018-05-14,66,46,POS Purchase,Purchased a product In-Store
LOYID_1068,PID_1277,ProdID_1277,2018-06-27,39,48,POS Purchase,Purchased a product In-Store
LOYID_1068,PID_1278,ProdID_1278,2018-09-17,177,40,POS Purchase,Purchased a product In-Store
LOYID_1069,PID_1279,ProdID_1279,2018-11-07,70,24,POS Purchase,Purchased a product In-Store
LOYID_1069,PID_1280,ProdID_1280,2019-01-16,164,35,POS Purchase,Purchased a product In-Store
LOYID_1069,PID_1281,ProdID_1281,2019-01-31,105,47,POS Purchase,Purchased a product In-Store
LOYID_1069,PID_1282,ProdID_1282,2019-02-02,124,36,POS Purchase,Purchased a product In-Store
LOYID_1070,PID_1283,ProdID_1283,2018-02-01,150,34,POS Purchase,Purchased a product In-Store
LOYID_1070,PID_1284,ProdID_1284,2018-07-26,169,45,POS Purchase,Purchased a product In-Store
LOYID_1070,PID_1285,ProdID_1285,2018-12-02,139,49,POS Purchase,Purchased a product In-Store
LOYID_1071,PID_1286,ProdID_1286,2017-06-04,54,28,POS Purchase,Purchased a product In-Store
LOYID_1071,PID_1287,ProdID_1287,2018-01-20,32,26,POS Purchase,Purchased a product In-Store
LOYID_1071,PID_1288,ProdID_1288,2018-09-30,57,33,POS Purchase,Purchased a product In-Store
LOYID_1071,PID_1289,ProdID_1289,2018-11-01,186,22,POS Purchase,Purchased a product In-Store
LOYID_1071,PID_1290,ProdID_1290,2018-12-27,67,34,POS Purchase,Purchased a product In-Store
LOYID_1072,PID_1291,ProdID_1291,2018-05-04,57,25,POS Purchase,Purchased a product In-Store
LOYID_1072,PID_1292,ProdID_1292,2018-06-19,170,27,POS Purchase,Purchased a product In-Store
LOYID_1072,PID_1293,ProdID_1293,2018-09-23,189,44,POS Purchase,Purchased a product In-Store
LOYID_1072,PID_1294,ProdID_1294,2018-11-29,73,28,POS Purchase,Purchased a product In-Store
LOYID_1072,PID_1295,ProdID_1295,2019-02-03,108,35,POS Purchase,Purchased a product In-Store
LOYID_1073,PID_1296,ProdID_1296,2017-10-13,138,31,POS Purchase,Purchased a product In-Store
LOYID_1073,PID_1297,ProdID_1297,2018-02-20,150,20,POS Purchase,Purchased a product In-Store
LOYID_1073,PID_1298,ProdID_1298,2018-11-26,190,43,POS Purchase,Purchased a product In-Store
LOYID_1074,PID_1299,ProdID_1299,2018-03-23,61,20,POS Purchase,Purchased a product In-Store
LOYID_1074,PID_1300,ProdID_1300,2018-06-28,182,34,POS Purchase,Purchased a product In-Store
LOYID_1074,PID_1301,ProdID_1301,2018-10-18,142,33,POS Purchase,Purchased a product In-Store
LOYID_1075,PID_1302,ProdID_1302,2018-02-22,77,40,POS Purchase,Purchased a product In-Store
LOYID_1075,PID_1303,ProdID_1303,2018-03-04,179,49,POS Purchase,Purchased a product In-Store
LOYID_1075,PID_1304,ProdID_1304,2018-08-24,55,35,POS Purchase,Purchased a product In-Store
LOYID_1075,PID_1305,ProdID_1305,2018-10-03,120,34,POS Purchase,Purchased a product In-Store
LOYID_1075,PID_1306,ProdID_1306,2018-11-11,88,22,POS Purchase,Purchased a product In-Store
LOYID_1076,PID_1307,ProdID_1307,2018-03-30,115,25,POS Purchase,Purchased a product In-Store
LOYID_1076,PID_1308,ProdID_1308,2018-04-02,90,34,POS Purchase,Purchased a product In-Store
LOYID_1076,PID_1309,ProdID_1309,2018-09-22,131,41,POS Purchase,Purchased a product In-Store
LOYID_1077,PID_1310,ProdID_1310,2018-02-17,158,32,POS Purchase,Purchased a product In-Store
LOYID_1077,PID_1311,ProdID_1311,2018-11-20,59,21,POS Purchase,Purchased a product In-Store
LOYID_1077,PID_1312,ProdID_1312,2019-01-18,160,20,POS Purchase,Purchased a product In-Store
LOYID_1078,PID_1313,ProdID_1313,2018-01-07,36,33,POS Purchase,Purchased a product In-Store
LOYID_1078,PID_1314,ProdID_1314,2018-06-28,73,32,POS Purchase,Purchased a product In-Store
LOYID_1078,PID_1315,ProdID_1315,2018-10-05,190,28,POS Purchase,Purchased a product In-Store
LOYID_1078,PID_1316,ProdID_1316,2019-02-02,36,47,POS Purchase,Purchased a product In-Store
LOYID_1079,PID_1317,ProdID_1317,2018-05-04,152,35,POS Purchase,Purchased a product In-Store
LOYID_1079,PID_1318,ProdID_1318,2018-06-16,81,30,POS Purchase,Purchased a product In-Store
LOYID_1079,PID_1319,ProdID_1319,2018-11-12,84,37,POS Purchase,Purchased a product In-Store
LOYID_1079,PID_1320,ProdID_1320,2018-12-10,131,34,POS Purchase,Purchased a product In-Store
LOYID_1079,PID_1321,ProdID_1321,2018-12-31,136,46,POS Purchase,Purchased a product In-Store
LOYID_1080,PID_1322,ProdID_1322,2017-09-12,73,23,POS Purchase,Purchased a product In-Store
LOYID_1080,PID_1323,ProdID_1323,2018-08-23,155,29,POS Purchase,Purchased a product In-Store
LOYID_1080,PID_1324,ProdID_1324,2018-10-17,55,31,POS Purchase,Purchased a product In-Store
LOYID_1080,PID_1325,ProdID_1325,2018-12-27,186,39,POS Purchase,Purchased a product In-Store
LOYID_1080,PID_1326,ProdID_1326,2019-01-15,70,34,POS Purchase,Purchased a product In-Store
LOYID_1081,PID_1327,ProdID_1327,2018-10-07,129,30,POS Purchase,Purchased a product In-Store
LOYID_1081,PID_1328,ProdID_1328,2018-10-13,56,49,POS Purchase,Purchased a product In-Store
LOYID_1081,PID_1329,ProdID_1329,2018-12-24,67,44,POS Purchase,Purchased a product In-Store
LOYID_1082,PID_1330,ProdID_1330,2017-10-23,42,20,POS Purchase,Purchased a product In-Store
LOYID_1082,PID_1331,ProdID_1331,2018-04-17,194,21,POS Purchase,Purchased a product In-Store
LOYID_1082,PID_1332,ProdID_1332,2019-01-07,35,41,POS Purchase,Purchased a product In-Store
LOYID_1082,PID_1333,ProdID_1333,2019-01-18,108,26,POS Purchase,Purchased a product In-Store
LOYID_1082,PID_1334,ProdID_1334,2019-02-06,75,45,POS Purchase,Purchased a product In-Store
LOYID_1083,PID_1335,ProdID_1335,2018-03-27,166,38,POS Purchase,Purchased a product In-Store
LOYID_1083,PID_1336,ProdID_1336,2018-06-26,47,37,POS Purchase,Purchased a product In-Store
LOYID_1083,PID_1337,ProdID_1337,2018-12-27,72,31,POS Purchase,Purchased a product In-Store
LOYID_1083,PID_1338,ProdID_1338,2018-12-27,186,32,POS Purchase,Purchased a product In-Store
LOYID_1084,PID_1339,ProdID_1339,2018-05-20,91,28,POS Purchase,Purchased a product In-Store
LOYID_1084,PID_1340,ProdID_1340,2018-06-28,80,27,POS Purchase,Purchased a product In-Store
LOYID_1084,PID_1341,ProdID_1341,2018-11-01,123,29,POS Purchase,Purchased a product In-Store
LOYID_1084,PID_1342,ProdID_1342,2019-01-12,129,25,POS Purchase,Purchased a product In-Store
LOYID_1085,PID_1343,ProdID_1343,2018-12-08,99,25,POS Purchase,Purchased a product In-Store
LOYID_1085,PID_1344,ProdID_1344,2018-12-13,152,20,POS Purchase,Purchased a product In-Store
LOYID_1085,PID_1345,ProdID_1345,2018-12-15,168,43,POS Purchase,Purchased a product In-Store
LOYID_1085,PID_1346,ProdID_1346,2019-01-18,111,39,POS Purchase,Purchased a product In-Store
LOYID_1086,PID_1347,ProdID_1347,2018-08-13,50,39,POS Purchase,Purchased a product In-Store
LOYID_1086,PID_1348,ProdID_1348,2019-01-22,38,34,POS Purchase,Purchased a product In-Store
LOYID_1086,PID_1349,ProdID_1349,2019-01-28,179,24,POS Purchase,Purchased a product In-Store
LOYID_1086,PID_1350,ProdID_1350,2019-02-04,180,40,POS Purchase,Purchased a product In-Store
LOYID_1086,PID_1351,ProdID_1351,2019-02-05,84,28,POS Purchase,Purchased a product In-Store
LOYID_1087,PID_1352,ProdID_1352,2017-05-24,168,43,POS Purchase,Purchased a product In-Store
LOYID_1087,PID_1353,ProdID_1353,2018-01-29,99,39,POS Purchase,Purchased a product In-Store
LOYID_1087,PID_1354,ProdID_1354,2018-04-11,130,47,POS Purchase,Purchased a product In-Store
LOYID_1088,PID_1355,ProdID_1355,2018-10-31,35,22,POS Purchase,Purchased a product In-Store
LOYID_1088,PID_1356,ProdID_1356,2019-01-03,171,21,POS Purchase,Purchased a product In-Store
LOYID_1088,PID_1357,ProdID_1357,2019-01-17,131,28,POS Purchase,Purchased a product In-Store
LOYID_1089,PID_1358,ProdID_1358,2018-10-02,143,22,POS Purchase,Purchased a product In-Store
LOYID_1089,PID_1359,ProdID_1359,2018-10-09,74,35,POS Purchase,Purchased a product In-Store
LOYID_1089,PID_1360,ProdID_1360,2018-11-29,61,49,POS Purchase,Purchased a product In-Store
LOYID_1090,PID_1361,ProdID_1361,2017-04-13,47,43,POS Purchase,Purchased a product In-Store
LOYID_1090,PID_1362,ProdID_1362,2018-05-07,118,28,POS Purchase,Purchased a product In-Store
LOYID_1090,PID_1363,ProdID_1363,2018-11-15,145,32,POS Purchase,Purchased a product In-Store
LOYID_1090,PID_1364,ProdID_1364,2019-01-29,68,35,POS Purchase,Purchased a product In-Store
LOYID_1090,PID_1365,ProdID_1365,2019-02-03,133,47,POS Purchase,Purchased a product In-Store
LOYID_1091,PID_1366,ProdID_1366,2018-11-07,160,33,POS Purchase,Purchased a product In-Store
LOYID_1091,PID_1367,ProdID_1367,2018-11-23,135,30,POS Purchase,Purchased a product In-Store
LOYID_1091,PID_1368,ProdID_1368,2018-12-18,100,43,POS Purchase,Purchased a product In-Store
LOYID_1092,PID_1369,ProdID_1369,2017-03-18,51,44,POS Purchase,Purchased a product In-Store
LOYID_1092,PID_1370,ProdID_1370,2018-09-08,100,39,POS Purchase,Purchased a product In-Store
LOYID_1092,PID_1371,ProdID_1371,2019-01-23,143,48,POS Purchase,Purchased a product In-Store
LOYID_1092,PID_1372,ProdID_1372,2019-01-25,129,31,POS Purchase,Purchased a product In-Store
LOYID_1092,PID_1373,ProdID_1373,2019-01-28,131,39,POS Purchase,Purchased a product In-Store
LOYID_1093,PID_1374,ProdID_1374,2017-10-10,147,42,POS Purchase,Purchased a product In-Store
LOYID_1093,PID_1375,ProdID_1375,2018-12-01,84,40,POS Purchase,Purchased a product In-Store
LOYID_1093,PID_1376,ProdID_1376,2018-12-19,184,41,POS Purchase,Purchased a product In-Store
LOYID_1093,PID_1377,ProdID_1377,2018-12-29,30,39,POS Purchase,Purchased a product In-Store
LOYID_1093,PID_1378,ProdID_1378,2019-01-24,41,48,POS Purchase,Purchased a product In-Store
LOYID_1094,PID_1379,ProdID_1379,2018-04-01,105,33,POS Purchase,Purchased a product In-Store
LOYID_1094,PID_1380,ProdID_1380,2018-04-17,152,44,POS Purchase,Purchased a product In-Store
LOYID_1094,PID_1381,ProdID_1381,2018-10-16,45,21,POS Purchase,Purchased a product In-Store
LOYID_1095,PID_1382,ProdID_1382,2017-05-25,40,47,POS Purchase,Purchased a product In-Store
LOYID_1095,PID_1383,ProdID_1383,2017-07-27,93,25,POS Purchase,Purchased a product In-Store
LOYID_1095,PID_1384,ProdID_1384,2017-07-30,172,31,POS Purchase,Purchased a product In-Store
LOYID_1095,PID_1385,ProdID_1385,2018-12-19,140,28,POS Purchase,Purchased a product In-Store
LOYID_1095,PID_1386,ProdID_1386,2018-12-21,125,32,POS Purchase,Purchased a product In-Store
LOYID_1096,PID_1387,ProdID_1387,2018-08-25,94,46,POS Purchase,Purchased a product In-Store
LOYID_1096,PID_1388,ProdID_1388,2018-10-29,66,29,POS Purchase,Purchased a product In-Store
LOYID_1096,PID_1389,ProdID_1389,2018-12-24,188,44,POS Purchase,Purchased a product In-Store
LOYID_1097,PID_1390,ProdID_1390,2017-01-22,168,39,POS Purchase,Purchased a product In-Store
LOYID_1097,PID_1391,ProdID_1391,2018-10-26,131,49,POS Purchase,Purchased a product In-Store
LOYID_1097,PID_1392,ProdID_1392,2018-10-31,124,44,POS Purchase,Purchased a product In-Store
LOYID_1097,PID_1393,ProdID_1393,2018-11-05,126,30,POS Purchase,Purchased a product In-Store
LOYID_1098,PID_1394,ProdID_1394,2018-07-17,146,34,POS Purchase,Purchased a product In-Store
LOYID_1098,PID_1395,ProdID_1395,2018-10-15,170,46,POS Purchase,Purchased a product In-Store
LOYID_1098,PID_1396,ProdID_1396,2019-01-08,106,41,POS Purchase,Purchased a product In-Store
LOYID_1099,PID_1397,ProdID_1397,2017-11-17,30,30,POS Purchase,Purchased a product In-Store
LOYID_1099,PID_1398,ProdID_1398,2018-09-06,130,35,POS Purchase,Purchased a product In-Store
LOYID_1099,PID_1399,ProdID_1399,2018-12-26,77,35,POS Purchase,Purchased a product In-Store
LOYID_1100,PID_1400,ProdID_1400,2018-12-03,168,49,POS Purchase,Purchased a product In-Store
LOYID_1100,PID_1401,ProdID_1401,2019-01-25,48,37,POS Purchase,Purchased a product In-Store
LOYID_1100,PID_1402,ProdID_1402,2019-01-30,160,38,POS Purchase,Purchased a product In-Store
LOYID_1100,PID_1403,ProdID_1403,2019-02-01,62,23,POS Purchase,Purchased a product In-Store
LOYID_1101,PID_1404,ProdID_1404,2018-11-06,40,43,POS Purchase,Purchased a product In-Store
LOYID_1101,PID_1405,ProdID_1405,2019-01-15,134,48,POS Purchase,Purchased a product In-Store
LOYID_1101,PID_1406,ProdID_1406,2019-02-05,172,37,POS Purchase,Purchased a product In-Store
LOYID_1102,PID_1407,ProdID_1407,2018-03-06,156,30,POS Purchase,Purchased a product In-Store
LOYID_1102,PID_1408,ProdID_1408,2018-09-30,129,24,POS Purchase,Purchased a product In-Store
LOYID_1102,PID_1409,ProdID_1409,2019-01-08,95,43,POS Purchase,Purchased a product In-Store
LOYID_1102,PID_1410,ProdID_1410,2019-01-17,53,25,POS Purchase,Purchased a product In-Store
LOYID_1103,PID_1411,ProdID_1411,2018-10-05,76,38,POS Purchase,Purchased a product In-Store
LOYID_1103,PID_1412,ProdID_1412,2018-12-21,130,44,POS Purchase,Purchased a product In-Store
LOYID_1103,PID_1413,ProdID_1413,2019-01-21,175,41,POS Purchase,Purchased a product In-Store
LOYID_1103,PID_1414,ProdID_1414,2019-01-22,72,33,POS Purchase,Purchased a product In-Store
LOYID_1104,PID_1415,ProdID_1415,2018-07-28,173,35,POS Purchase,Purchased a product In-Store
LOYID_1104,PID_1416,ProdID_1416,2018-09-17,43,46,POS Purchase,Purchased a product In-Store
LOYID_1104,PID_1417,ProdID_1417,2018-12-02,96,34,POS Purchase,Purchased a product In-Store
LOYID_1105,PID_1418,ProdID_1418,2017-06-04,161,36,POS Purchase,Purchased a product In-Store
LOYID_1105,PID_1419,ProdID_1419,2017-06-26,181,43,POS Purchase,Purchased a product In-Store
LOYID_1105,PID_1420,ProdID_1420,2018-03-28,162,20,POS Purchase,Purchased a product In-Store
LOYID_1105,PID_1421,ProdID_1421,2018-05-18,172,30,POS Purchase,Purchased a product In-Store
LOYID_1105,PID_1422,ProdID_1422,2019-01-06,186,38,POS Purchase,Purchased a product In-Store
LOYID_1106,PID_1423,ProdID_1423,2018-12-29,170,39,POS Purchase,Purchased a product In-Store
LOYID_1106,PID_1424,ProdID_1424,2019-02-03,124,41,POS Purchase,Purchased a product In-Store
LOYID_1106,PID_1425,ProdID_1425,2019-02-03,112,27,POS Purchase,Purchased a product In-Store
LOYID_1106,PID_1426,ProdID_1426,2019-02-03,74,20,POS Purchase,Purchased a product In-Store
LOYID_1107,PID_1427,ProdID_1427,2019-01-23,77,36,POS Purchase,Purchased a product In-Store
LOYID_1107,PID_1428,ProdID_1428,2019-01-26,158,34,POS Purchase,Purchased a product In-Store
LOYID_1107,PID_1429,ProdID_1429,2019-02-04,117,41,POS Purchase,Purchased a product In-Store
LOYID_1107,PID_1430,ProdID_1430,2019-02-05,72,31,POS Purchase,Purchased a product In-Store
LOYID_1107,PID_1431,ProdID_1431,2019-02-05,176,25,POS Purchase,Purchased a product In-Store
LOYID_1108,PID_1432,ProdID_1432,2017-06-25,35,35,POS Purchase,Purchased a product In-Store
LOYID_1108,PID_1433,ProdID_1433,2018-09-20,191,36,POS Purchase,Purchased a product In-Store
LOYID_1108,PID_1434,ProdID_1434,2019-01-17,82,29,POS Purchase,Purchased a product In-Store
LOYID_1108,PID_1435,ProdID_1435,2019-02-01,174,36,POS Purchase,Purchased a product In-Store
LOYID_1108,PID_1436,ProdID_1436,2019-02-03,109,49,POS Purchase,Purchased a product In-Store
LOYID_1109,PID_1437,ProdID_1437,2017-05-31,102,44,POS Purchase,Purchased a product In-Store
LOYID_1109,PID_1438,ProdID_1438,2018-07-07,159,24,POS Purchase,Purchased a product In-Store
LOYID_1109,PID_1439,ProdID_1439,2018-12-02,128,34,POS Purchase,Purchased a product In-Store
LOYID_1109,PID_1440,ProdID_1440,2019-02-01,101,25,POS Purchase,Purchased a product In-Store
LOYID_1109,PID_1441,ProdID_1441,2019-02-01,125,21,POS Purchase,Purchased a product In-Store
LOYID_1110,PID_1442,ProdID_1442,2018-12-02,162,37,POS Purchase,Purchased a product In-Store
LOYID_1110,PID_1443,ProdID_1443,2019-01-15,140,45,POS Purchase,Purchased a product In-Store
LOYID_1110,PID_1444,ProdID_1444,2019-01-15,161,32,POS Purchase,Purchased a product In-Store
LOYID_1111,PID_1445,ProdID_1445,2018-04-25,39,30,POS Purchase,Purchased a product In-Store
LOYID_1111,PID_1446,ProdID_1446,2018-07-11,95,38,POS Purchase,Purchased a product In-Store
LOYID_1111,PID_1447,ProdID_1447,2018-08-28,41,32,POS Purchase,Purchased a product In-Store
LOYID_1112,PID_1448,ProdID_1448,2018-04-08,49,35,POS Purchase,Purchased a product In-Store
LOYID_1112,PID_1449,ProdID_1449,2018-05-28,191,38,POS Purchase,Purchased a product In-Store
LOYID_1112,PID_1450,ProdID_1450,2018-09-28,68,43,POS Purchase,Purchased a product In-Store
LOYID_1113,PID_1451,ProdID_1451,2017-02-02,89,44,POS Purchase,Purchased a product In-Store
LOYID_1113,PID_1452,ProdID_1452,2017-05-07,184,49,POS Purchase,Purchased a product In-Store
LOYID_1113,PID_1453,ProdID_1453,2017-08-09,95,28,POS Purchase,Purchased a product In-Store
LOYID_1113,PID_1454,ProdID_1454,2018-03-20,149,48,POS Purchase,Purchased a product In-Store
LOYID_1114,PID_1455,ProdID_1455,2019-01-15,167,32,POS Purchase,Purchased a product In-Store
LOYID_1114,PID_1456,ProdID_1456,2019-01-22,148,47,POS Purchase,Purchased a product In-Store
LOYID_1114,PID_1457,ProdID_1457,2019-01-24,135,43,POS Purchase,Purchased a product In-Store
LOYID_1115,PID_1458,ProdID_1458,2018-09-24,141,43,POS Purchase,Purchased a product In-Store
LOYID_1115,PID_1459,ProdID_1459,2018-10-02,118,27,POS Purchase,Purchased a product In-Store
LOYID_1115,PID_1460,ProdID_1460,2018-12-22,38,48,POS Purchase,Purchased a product In-Store
LOYID_1116,PID_1461,ProdID_1461,2017-03-26,35,30,POS Purchase,Purchased a product In-Store
LOYID_1116,PID_1462,ProdID_1462,2018-12-17,30,36,POS Purchase,Purchased a product In-Store
LOYID_1116,PID_1463,ProdID_1463,2019-01-30,166,22,POS Purchase,Purchased a product In-Store
LOYID_1117,PID_1464,ProdID_1464,2019-01-24,41,34,POS Purchase,Purchased a product In-Store
LOYID_1117,PID_1465,ProdID_1465,2019-01-30,116,27,POS Purchase,Purchased a product In-Store
LOYID_1117,PID_1466,ProdID_1466,2019-02-04,70,25,POS Purchase,Purchased a product In-Store
LOYID_1117,PID_1467,ProdID_1467,2019-02-04,104,38,POS Purchase,Purchased a product In-Store
LOYID_1117,PID_1468,ProdID_1468,2019-02-06,128,36,POS Purchase,Purchased a product In-Store
LOYID_1118,PID_1469,ProdID_1469,2018-01-03,82,26,POS Purchase,Purchased a product In-Store
LOYID_1118,PID_1470,ProdID_1470,2018-05-16,105,21,POS Purchase,Purchased a product In-Store
LOYID_1118,PID_1471,ProdID_1471,2018-10-20,34,25,POS Purchase,Purchased a product In-Store
LOYID_1119,PID_1472,ProdID_1472,2017-12-11,102,32,POS Purchase,Purchased a product In-Store
LOYID_1119,PID_1473,ProdID_1473,2018-06-21,143,42,POS Purchase,Purchased a product In-Store
LOYID_1119,PID_1474,ProdID_1474,2018-07-02,184,40,POS Purchase,Purchased a product In-Store
LOYID_1119,PID_1475,ProdID_1475,2018-11-22,40,35,POS Purchase,Purchased a product In-Store
LOYID_1120,PID_1476,ProdID_1476,2017-04-29,94,41,POS Purchase,Purchased a product In-Store
LOYID_1120,PID_1477,ProdID_1477,2018-12-29,136,28,POS Purchase,Purchased a product In-Store
LOYID_1120,PID_1478,ProdID_1478,2019-01-18,185,23,POS Purchase,Purchased a product In-Store
LOYID_1120,PID_1479,ProdID_1479,2019-01-21,122,39,POS Purchase,Purchased a product In-Store
LOYID_1120,PID_1480,ProdID_1480,2019-01-27,88,42,POS Purchase,Purchased a product In-Store
LOYID_1121,PID_1481,ProdID_1481,2018-10-23,192,48,POS Purchase,Purchased a product In-Store
LOYID_1121,PID_1482,ProdID_1482,2018-11-28,130,32,POS Purchase,Purchased a product In-Store
LOYID_1121,PID_1483,ProdID_1483,2018-12-15,184,33,POS Purchase,Purchased a product In-Store
LOYID_1122,PID_1484,ProdID_1484,2017-01-23,167,45,POS Purchase,Purchased a product In-Store
LOYID_1122,PID_1485,ProdID_1485,2017-11-24,138,49,POS Purchase,Purchased a product In-Store
LOYID_1122,PID_1486,ProdID_1486,2018-06-08,181,35,POS Purchase,Purchased a product In-Store
LOYID_1123,PID_1487,ProdID_1487,2018-07-09,195,49,POS Purchase,Purchased a product In-Store
LOYID_1123,PID_1488,ProdID_1488,2018-11-25,142,20,POS Purchase,Purchased a product In-Store
LOYID_1123,PID_1489,ProdID_1489,2019-02-02,59,31,POS Purchase,Purchased a product In-Store
LOYID_1123,PID_1490,ProdID_1490,2019-02-03,172,27,POS Purchase,Purchased a product In-Store
