ReviewId,UserId,ReviewText,ActivityTypeDisplay,ReviewRating,ReviewDate
REVWID_1322,CNTID_1080,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_1323,CNTID_1080,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_1324,CNTID_1081,Product is available only in limited colors,WebsiteReview,3,1/5/2019
REVWID_1325,CNTID_1081,The shipment was delayed,WebsiteReview,2,1/21/2019
REVWID_1326,CNTID_1081,Affordable prices and good quality products,WebsiteReview,5,1/27/2019
REVWID_1327,CNTID_1081,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_1328,CNTID_1082,Affordable prices and good quality products,WebsiteReview,5,12/12/2018
REVWID_1329,CNTID_1082,Product is available only in limited colors,WebsiteReview,3,2/1/2019
REVWID_1330,CNTID_1082,Product is available only in limited colors,WebsiteReview,3,2/2/2019
REVWID_1331,CNTID_1082,Affordable prices and good quality products,WebsiteReview,5,2/2/2019
REVWID_1332,CNTID_1083,Satisfied with my product,WebsiteReview,4,1/12/2018
REVWID_1333,CNTID_1083,The shipment was delayed,WebsiteReview,2,1/30/2018
REVWID_1334,CNTID_1083,Product is available only in limited colors,WebsiteReview,3,3/26/2018
REVWID_1335,CNTID_1083,Product is available only in limited colors,WebsiteReview,3,3/29/2018
REVWID_1336,CNTID_1084,The shipment was delayed,WebsiteReview,2,11/25/2018
REVWID_1337,CNTID_1084,Product is available only in limited colors,WebsiteReview,3,1/8/2019
REVWID_1338,CNTID_1084,Product is available only in limited colors,WebsiteReview,3,1/12/2019
REVWID_1339,CNTID_1084,Product is available only in limited colors,WebsiteReview,3,1/30/2019
REVWID_1340,CNTID_1084,Satisfied with my product,WebsiteReview,4,2/3/2019
REVWID_1341,CNTID_1085,Satisfied with my product,WebsiteReview,4,1/28/2019
REVWID_1342,CNTID_1085,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_1343,CNTID_1085,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_1344,CNTID_1085,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_1345,CNTID_1085,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_1346,CNTID_1086,Affordable prices and good quality products,WebsiteReview,5,2/15/2018
REVWID_1347,CNTID_1086,Product is available only in limited colors,WebsiteReview,3,1/9/2019
REVWID_1348,CNTID_1086,Product is available only in limited colors,WebsiteReview,3,1/16/2019
REVWID_1349,CNTID_1086,Affordable prices and good quality products,WebsiteReview,5,1/22/2019
REVWID_1350,CNTID_1087,Affordable prices and good quality products,WebsiteReview,5,1/12/2018
REVWID_1351,CNTID_1087,Satisfied with my product,WebsiteReview,4,12/21/2018
REVWID_1352,CNTID_1087,Affordable prices and good quality products,WebsiteReview,5,1/3/2019
REVWID_1353,CNTID_1087,Satisfied with my product,WebsiteReview,4,2/3/2019
REVWID_1354,CNTID_1088,The shipment was delayed,WebsiteReview,2,8/9/2018
REVWID_1355,CNTID_1088,Satisfied with my product,WebsiteReview,4,11/10/2018
REVWID_1356,CNTID_1088,The shipment was delayed,WebsiteReview,2,12/28/2018
REVWID_1357,CNTID_1089,Affordable prices and good quality products,WebsiteReview,5,12/24/2018
REVWID_1358,CNTID_1089,Product is available only in limited colors,WebsiteReview,3,1/13/2019
REVWID_1359,CNTID_1089,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_1360,CNTID_1090,The shipment was delayed,WebsiteReview,2,8/7/2018
REVWID_1361,CNTID_1090,Satisfied with my product,WebsiteReview,4,8/24/2018
REVWID_1362,CNTID_1090,Product is available only in limited colors,WebsiteReview,3,9/20/2018
REVWID_1363,CNTID_1090,Product is available only in limited colors,WebsiteReview,3,12/16/2018
REVWID_1364,CNTID_1091,Satisfied with my product,WebsiteReview,4,6/25/2018
REVWID_1365,CNTID_1091,The shipment was delayed,WebsiteReview,2,8/3/2018
REVWID_1366,CNTID_1091,Affordable prices and good quality products,WebsiteReview,5,8/16/2018
REVWID_1367,CNTID_1091,The shipment was delayed,WebsiteReview,2,10/20/2018
REVWID_1368,CNTID_1092,Satisfied with my product,WebsiteReview,4,9/29/2018
REVWID_1369,CNTID_1092,Satisfied with my product,WebsiteReview,4,10/10/2018
REVWID_1370,CNTID_1092,Affordable prices and good quality products,WebsiteReview,5,12/4/2018
REVWID_1371,CNTID_1092,Affordable prices and good quality products,WebsiteReview,5,1/25/2019
REVWID_1372,CNTID_1093,Product is available only in limited colors,WebsiteReview,3,10/2/2018
REVWID_1373,CNTID_1093,Affordable prices and good quality products,WebsiteReview,5,12/22/2018
REVWID_1374,CNTID_1093,The shipment was delayed,WebsiteReview,2,12/28/2018
REVWID_1375,CNTID_1093,Affordable prices and good quality products,WebsiteReview,5,1/12/2019
REVWID_1376,CNTID_1093,Product is available only in limited colors,WebsiteReview,3,1/15/2019
REVWID_1377,CNTID_1094,Product is available only in limited colors,WebsiteReview,3,4/10/2018
REVWID_1378,CNTID_1094,Affordable prices and good quality products,WebsiteReview,5,4/11/2018
REVWID_1379,CNTID_1094,Product is available only in limited colors,WebsiteReview,3,10/29/2018
REVWID_1380,CNTID_1094,The shipment was delayed,WebsiteReview,2,12/27/2018
REVWID_1381,CNTID_1095,Affordable prices and good quality products,WebsiteReview,5,3/4/2018
REVWID_1382,CNTID_1095,Affordable prices and good quality products,WebsiteReview,5,9/22/2018
REVWID_1383,CNTID_1095,Affordable prices and good quality products,WebsiteReview,5,11/23/2018
REVWID_1384,CNTID_1096,Product is available only in limited colors,WebsiteReview,3,1/27/2019
REVWID_1385,CNTID_1096,Affordable prices and good quality products,WebsiteReview,5,2/5/2019
REVWID_1386,CNTID_1096,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_1387,CNTID_1097,Satisfied with my product,WebsiteReview,4,11/7/2018
REVWID_1388,CNTID_1097,Satisfied with my product,WebsiteReview,4,12/15/2018
REVWID_1389,CNTID_1097,Satisfied with my product,WebsiteReview,4,12/30/2018
REVWID_1390,CNTID_1097,Affordable prices and good quality products,WebsiteReview,5,12/30/2018
REVWID_1391,CNTID_1098,The shipment was delayed,WebsiteReview,2,8/19/2018
REVWID_1392,CNTID_1098,Satisfied with my product,WebsiteReview,4,11/15/2018
REVWID_1393,CNTID_1098,Affordable prices and good quality products,WebsiteReview,5,12/18/2018
REVWID_1394,CNTID_1098,Satisfied with my product,WebsiteReview,4,12/30/2018
REVWID_1395,CNTID_1098,The shipment was delayed,WebsiteReview,2,1/2/2019
REVWID_1396,CNTID_1099,Satisfied with my product,WebsiteReview,4,7/10/2018
REVWID_1397,CNTID_1099,Satisfied with my product,WebsiteReview,4,10/7/2018
REVWID_1398,CNTID_1099,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_1399,CNTID_1099,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_1400,CNTID_1100,Satisfied with my product,WebsiteReview,4,1/27/2019
REVWID_1401,CNTID_1100,Affordable prices and good quality products,WebsiteReview,5,2/5/2019
REVWID_1402,CNTID_1100,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_1403,CNTID_1100,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_1404,CNTID_1101,Product is available only in limited colors,WebsiteReview,3,10/30/2018
REVWID_1405,CNTID_1101,Affordable prices and good quality products,WebsiteReview,5,1/19/2019
REVWID_1406,CNTID_1101,Affordable prices and good quality products,WebsiteReview,5,1/30/2019
REVWID_1407,CNTID_1101,Satisfied with my product,WebsiteReview,4,1/30/2019
REVWID_1408,CNTID_1102,Product is available only in limited colors,WebsiteReview,3,3/13/2018
REVWID_1409,CNTID_1102,Product is available only in limited colors,WebsiteReview,3,11/24/2018
REVWID_1410,CNTID_1102,Affordable prices and good quality products,WebsiteReview,5,12/2/2018
REVWID_1411,CNTID_1102,The shipment was delayed,WebsiteReview,2,12/14/2018
REVWID_1412,CNTID_1103,Product is available only in limited colors,WebsiteReview,3,3/23/2018
REVWID_1413,CNTID_1103,The shipment was delayed,WebsiteReview,2,9/12/2018
REVWID_1414,CNTID_1103,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_1415,CNTID_1104,The shipment was delayed,WebsiteReview,2,7/20/2018
REVWID_1416,CNTID_1104,The shipment was delayed,WebsiteReview,2,10/31/2018
REVWID_1417,CNTID_1104,The shipment was delayed,WebsiteReview,2,12/20/2018
REVWID_1418,CNTID_1104,The shipment was delayed,WebsiteReview,2,1/12/2019
REVWID_1419,CNTID_1104,The shipment was delayed,WebsiteReview,2,1/25/2019
REVWID_1420,CNTID_1105,Satisfied with my product,WebsiteReview,4,11/15/2018
REVWID_1421,CNTID_1105,Affordable prices and good quality products,WebsiteReview,5,12/1/2018
REVWID_1422,CNTID_1105,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_1423,CNTID_1105,Satisfied with my product,WebsiteReview,4,2/2/2019
REVWID_1424,CNTID_1105,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_1425,CNTID_1106,The shipment was delayed,WebsiteReview,2,2/7/2018
REVWID_1426,CNTID_1106,Satisfied with my product,WebsiteReview,4,5/18/2018
REVWID_1427,CNTID_1106,Satisfied with my product,WebsiteReview,4,6/27/2018
REVWID_1428,CNTID_1106,Product is available only in limited colors,WebsiteReview,3,12/10/2018
REVWID_1429,CNTID_1106,Product is available only in limited colors,WebsiteReview,3,1/15/2019
REVWID_1430,CNTID_1107,Affordable prices and good quality products,WebsiteReview,5,12/14/2018
REVWID_1431,CNTID_1107,Product is available only in limited colors,WebsiteReview,3,12/27/2018
REVWID_1432,CNTID_1107,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_1433,CNTID_1107,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_1434,CNTID_1107,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_1435,CNTID_1108,Satisfied with my product,WebsiteReview,4,6/8/2018
REVWID_1436,CNTID_1108,The shipment was delayed,WebsiteReview,2,7/7/2018
REVWID_1437,CNTID_1108,The shipment was delayed,WebsiteReview,2,1/24/2019
REVWID_1438,CNTID_1108,Satisfied with my product,WebsiteReview,4,2/2/2019
REVWID_1439,CNTID_1109,Affordable prices and good quality products,WebsiteReview,5,2/13/2018
REVWID_1440,CNTID_1109,Satisfied with my product,WebsiteReview,4,9/27/2018
REVWID_1441,CNTID_1109,Affordable prices and good quality products,WebsiteReview,5,1/4/2019
REVWID_1442,CNTID_1109,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_1443,CNTID_1109,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_1444,CNTID_1110,Satisfied with my product,WebsiteReview,4,7/23/2018
REVWID_1445,CNTID_1110,Affordable prices and good quality products,WebsiteReview,5,7/31/2018
REVWID_1446,CNTID_1110,Satisfied with my product,WebsiteReview,4,10/29/2018
REVWID_1447,CNTID_1111,Affordable prices and good quality products,WebsiteReview,5,5/17/2018
REVWID_1448,CNTID_1111,Product is available only in limited colors,WebsiteReview,3,10/29/2018
REVWID_1449,CNTID_1111,Affordable prices and good quality products,WebsiteReview,5,12/8/2018
REVWID_1450,CNTID_1112,Satisfied with my product,WebsiteReview,4,4/9/2018
REVWID_1451,CNTID_1112,Product is available only in limited colors,WebsiteReview,3,12/9/2018
REVWID_1452,CNTID_1112,Affordable prices and good quality products,WebsiteReview,5,12/18/2018
REVWID_1453,CNTID_1112,The shipment was delayed,WebsiteReview,2,1/1/2019
REVWID_1454,CNTID_1113,Satisfied with my product,WebsiteReview,4,6/18/2018
REVWID_1455,CNTID_1113,The shipment was delayed,WebsiteReview,2,1/19/2019
REVWID_1456,CNTID_1113,The shipment was delayed,WebsiteReview,2,1/30/2019
REVWID_1457,CNTID_1114,Affordable prices and good quality products,WebsiteReview,5,6/11/2018
REVWID_1458,CNTID_1114,The shipment was delayed,WebsiteReview,2,10/30/2018
REVWID_1459,CNTID_1114,Affordable prices and good quality products,WebsiteReview,5,10/31/2018
REVWID_1460,CNTID_1114,Product is available only in limited colors,WebsiteReview,3,1/5/2019
REVWID_1461,CNTID_1115,Product is available only in limited colors,WebsiteReview,3,2/19/2018
REVWID_1462,CNTID_1115,The shipment was delayed,WebsiteReview,2,7/13/2018
REVWID_1463,CNTID_1115,The shipment was delayed,WebsiteReview,2,12/19/2018
REVWID_1464,CNTID_1116,Affordable prices and good quality products,WebsiteReview,5,11/7/2018
REVWID_1465,CNTID_1116,Satisfied with my product,WebsiteReview,4,12/29/2018
REVWID_1466,CNTID_1116,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_1467,CNTID_1117,Product is available only in limited colors,WebsiteReview,3,11/10/2018
REVWID_1468,CNTID_1117,The shipment was delayed,WebsiteReview,2,11/19/2018
REVWID_1469,CNTID_1117,Product is available only in limited colors,WebsiteReview,3,12/20/2018
REVWID_1470,CNTID_1117,Satisfied with my product,WebsiteReview,4,12/22/2018
REVWID_1471,CNTID_1118,Satisfied with my product,WebsiteReview,4,5/16/2018
REVWID_1472,CNTID_1118,Affordable prices and good quality products,WebsiteReview,5,11/21/2018
REVWID_1473,CNTID_1118,The shipment was delayed,WebsiteReview,2,12/6/2018
REVWID_1474,CNTID_1119,Satisfied with my product,WebsiteReview,4,11/14/2018
REVWID_1475,CNTID_1119,Satisfied with my product,WebsiteReview,4,1/5/2019
REVWID_1476,CNTID_1119,The shipment was delayed,WebsiteReview,2,1/22/2019
REVWID_1477,CNTID_1120,Affordable prices and good quality products,WebsiteReview,5,8/6/2018
REVWID_1478,CNTID_1120,Product is available only in limited colors,WebsiteReview,3,10/19/2018
REVWID_1479,CNTID_1120,The shipment was delayed,WebsiteReview,2,10/26/2018
REVWID_1480,CNTID_1120,Satisfied with my product,WebsiteReview,4,12/2/2018
REVWID_1481,CNTID_1121,Product is available only in limited colors,WebsiteReview,3,8/13/2018
REVWID_1482,CNTID_1121,Satisfied with my product,WebsiteReview,4,1/3/2019
REVWID_1483,CNTID_1121,Product is available only in limited colors,WebsiteReview,3,1/10/2019
REVWID_1484,CNTID_1121,Product is available only in limited colors,WebsiteReview,3,1/16/2019
REVWID_1485,CNTID_1121,Product is available only in limited colors,WebsiteReview,3,1/27/2019
REVWID_1486,CNTID_1122,The shipment was delayed,WebsiteReview,2,11/6/2018
REVWID_1487,CNTID_1122,Affordable prices and good quality products,WebsiteReview,5,1/12/2019
REVWID_1488,CNTID_1122,Affordable prices and good quality products,WebsiteReview,5,1/14/2019
REVWID_1489,CNTID_1122,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_1490,CNTID_1123,Satisfied with my product,WebsiteReview,4,1/1/2019
REVWID_1491,CNTID_1123,Affordable prices and good quality products,WebsiteReview,5,1/17/2019
REVWID_1492,CNTID_1123,Affordable prices and good quality products,WebsiteReview,5,1/30/2019
REVWID_1493,CNTID_1123,The shipment was delayed,WebsiteReview,2,2/1/2019
REVWID_1494,CNTID_1124,The shipment was delayed,WebsiteReview,2,9/4/2018
REVWID_1495,CNTID_1124,Satisfied with my product,WebsiteReview,4,10/13/2018
REVWID_1496,CNTID_1124,The shipment was delayed,WebsiteReview,2,11/20/2018
REVWID_1497,CNTID_1124,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_1498,CNTID_1124,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_1499,CNTID_1125,Affordable prices and good quality products,WebsiteReview,5,12/23/2018
REVWID_1500,CNTID_1125,The shipment was delayed,WebsiteReview,2,12/27/2018
REVWID_1501,CNTID_1125,Affordable prices and good quality products,WebsiteReview,5,1/5/2019
REVWID_1502,CNTID_1126,Satisfied with my product,WebsiteReview,4,4/21/2018
REVWID_1503,CNTID_1126,The shipment was delayed,WebsiteReview,2,11/14/2018
REVWID_1504,CNTID_1126,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_1505,CNTID_1127,Satisfied with my product,WebsiteReview,4,1/8/2019
REVWID_1506,CNTID_1127,The shipment was delayed,WebsiteReview,2,1/21/2019
REVWID_1507,CNTID_1127,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_1508,CNTID_1127,Product is available only in limited colors,WebsiteReview,3,2/4/2019
REVWID_1509,CNTID_1128,The shipment was delayed,WebsiteReview,2,3/19/2018
REVWID_1510,CNTID_1128,Affordable prices and good quality products,WebsiteReview,5,12/26/2018
REVWID_1511,CNTID_1128,Product is available only in limited colors,WebsiteReview,3,1/2/2019
REVWID_1512,CNTID_1129,Affordable prices and good quality products,WebsiteReview,5,12/1/2018
REVWID_1513,CNTID_1129,Product is available only in limited colors,WebsiteReview,3,12/27/2018
REVWID_1514,CNTID_1129,Affordable prices and good quality products,WebsiteReview,5,1/25/2019
REVWID_1515,CNTID_1130,Satisfied with my product,WebsiteReview,4,5/26/2018
REVWID_1516,CNTID_1130,Satisfied with my product,WebsiteReview,4,9/26/2018
REVWID_1517,CNTID_1130,Affordable prices and good quality products,WebsiteReview,5,10/14/2018
REVWID_1518,CNTID_1130,Affordable prices and good quality products,WebsiteReview,5,12/29/2018
REVWID_1519,CNTID_1130,Satisfied with my product,WebsiteReview,4,1/19/2019
REVWID_1520,CNTID_1131,Satisfied with my product,WebsiteReview,4,10/15/2018
REVWID_1521,CNTID_1131,Satisfied with my product,WebsiteReview,4,10/24/2018
REVWID_1522,CNTID_1131,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_1523,CNTID_1131,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_1524,CNTID_1131,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_1525,CNTID_1132,Product is available only in limited colors,WebsiteReview,3,10/30/2018
REVWID_1526,CNTID_1132,Product is available only in limited colors,WebsiteReview,3,11/4/2018
REVWID_1527,CNTID_1132,Affordable prices and good quality products,WebsiteReview,5,12/17/2018
REVWID_1528,CNTID_1132,Satisfied with my product,WebsiteReview,4,1/3/2019
REVWID_1529,CNTID_1132,The shipment was delayed,WebsiteReview,2,1/31/2019
REVWID_1530,CNTID_1133,Product is available only in limited colors,WebsiteReview,3,2/18/2018
REVWID_1531,CNTID_1133,Affordable prices and good quality products,WebsiteReview,5,3/14/2018
REVWID_1532,CNTID_1133,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_1533,CNTID_1133,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_1534,CNTID_1134,Affordable prices and good quality products,WebsiteReview,5,1/11/2019
REVWID_1535,CNTID_1134,The shipment was delayed,WebsiteReview,2,1/13/2019
REVWID_1536,CNTID_1134,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_1537,CNTID_1134,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_1538,CNTID_1135,Affordable prices and good quality products,WebsiteReview,5,10/8/2018
