ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_1119,OPID_1282,ProdID_1039,11/12/2018,37,OnlinePurchase,Purchased a product online
CNTID_1119,OPID_1283,ProdID_1046,1/9/2019,88,OnlinePurchase,Purchased a product online
CNTID_1120,OPID_1284,ProdID_1014,10/24/2018,126,OnlinePurchase,Purchased a product online
CNTID_1121,OPID_1285,ProdID_1001,9/11/2017,170,OnlinePurchase,Purchased a product online
CNTID_1121,OPID_1286,ProdID_1043,6/16/2018,230,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1287,ProdID_1049,9/10/2018,241,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1288,ProdID_1012,11/28/2018,158,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1289,ProdID_1018,12/1/2018,177,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1290,ProdID_1033,1/16/2019,89,OnlinePurchase,Purchased a product online
CNTID_1122,OPID_1291,ProdID_1027,1/23/2019,167,OnlinePurchase,Purchased a product online
CNTID_1123,OPID_1292,ProdID_1021,6/28/2017,203,OnlinePurchase,Purchased a product online
CNTID_1123,OPID_1293,ProdID_1049,6/15/2018,96,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1294,ProdID_1010,9/19/2018,117,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1295,ProdID_1038,9/29/2018,191,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1296,ProdID_1013,10/1/2018,227,OnlinePurchase,Purchased a product online
CNTID_1124,OPID_1297,ProdID_1043,1/5/2019,42,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1298,ProdID_1008,9/20/2017,179,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1299,ProdID_1027,3/29/2018,176,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1300,ProdID_1020,10/4/2018,243,OnlinePurchase,Purchased a product online
CNTID_1126,OPID_1301,ProdID_1013,1/2/2019,87,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1302,ProdID_1038,7/16/2017,136,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1303,ProdID_1009,5/26/2018,130,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1304,ProdID_1008,11/6/2018,243,OnlinePurchase,Purchased a product online
CNTID_1128,OPID_1305,ProdID_1002,11/21/2018,68,OnlinePurchase,Purchased a product online
CNTID_1129,OPID_1306,ProdID_1041,8/7/2018,191,OnlinePurchase,Purchased a product online
CNTID_1129,OPID_1307,ProdID_1023,8/11/2018,116,OnlinePurchase,Purchased a product online
CNTID_1130,OPID_1308,ProdID_1049,9/27/2018,103,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1309,ProdID_1025,11/9/2018,109,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1310,ProdID_1019,12/13/2018,159,OnlinePurchase,Purchased a product online
CNTID_1133,OPID_1311,ProdID_1030,1/4/2019,191,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1312,ProdID_1043,6/10/2018,39,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1313,ProdID_1037,7/8/2018,172,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1314,ProdID_1021,11/13/2018,222,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1315,ProdID_1023,1/4/2019,90,OnlinePurchase,Purchased a product online
CNTID_1134,OPID_1316,ProdID_1005,1/23/2019,62,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1317,ProdID_1001,7/14/2018,183,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1318,ProdID_1010,9/11/2018,123,OnlinePurchase,Purchased a product online
CNTID_1135,OPID_1319,ProdID_1049,12/31/2018,46,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1320,ProdID_1038,8/3/2017,124,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1321,ProdID_1008,11/8/2017,55,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1322,ProdID_1049,7/27/2018,172,OnlinePurchase,Purchased a product online
CNTID_1136,OPID_1323,ProdID_1029,8/23/2018,160,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1324,ProdID_1011,8/19/2017,170,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1325,ProdID_1006,1/14/2018,68,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1326,ProdID_1015,9/6/2018,52,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1327,ProdID_1016,1/10/2019,246,OnlinePurchase,Purchased a product online
CNTID_1137,OPID_1328,ProdID_1023,1/16/2019,170,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1329,ProdID_1048,8/22/2018,184,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1330,ProdID_1019,12/15/2018,112,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1331,ProdID_1001,1/19/2019,127,OnlinePurchase,Purchased a product online
CNTID_1138,OPID_1332,ProdID_1042,1/30/2019,46,OnlinePurchase,Purchased a product online
CNTID_1139,OPID_1333,ProdID_1045,2/22/2017,229,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1334,ProdID_1034,7/19/2018,132,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1335,ProdID_1029,1/29/2019,148,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1336,ProdID_1025,2/5/2019,38,OnlinePurchase,Purchased a product online
CNTID_1141,OPID_1337,ProdID_1003,2/5/2019,154,OnlinePurchase,Purchased a product online
CNTID_1143,OPID_1338,ProdID_1033,10/3/2018,80,OnlinePurchase,Purchased a product online
CNTID_1143,OPID_1339,ProdID_1047,11/21/2018,246,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1340,ProdID_1012,11/20/2018,190,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1341,ProdID_1025,1/23/2019,62,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1342,ProdID_1032,2/4/2019,126,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1343,ProdID_1041,2/5/2019,43,OnlinePurchase,Purchased a product online
CNTID_1145,OPID_1344,ProdID_1023,2/5/2019,224,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1345,ProdID_1047,8/24/2018,1451,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1346,ProdID_1022,12/20/2018,1483,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1347,ProdID_1044,12/22/2018,1534,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1348,ProdID_1000,1/30/2019,1491,OnlinePurchase,Purchased a product online
CNTID_1147,OPID_1349,ProdID_1011,2/4/2019,1541,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1350,ProdID_1037,2/22/2018,226,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1351,ProdID_1037,11/27/2018,2521,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1352,ProdID_1033,12/12/2018,2605,OnlinePurchase,Purchased a product online
CNTID_1148,OPID_1353,ProdID_1038,1/10/2019,2471,OnlinePurchase,Purchased a product online
CNTID_1149,OPID_1354,ProdID_1023,12/29/2017,126,OnlinePurchase,Purchased a product online
CNTID_1149,OPID_1355,ProdID_1016,3/21/2018,89,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1356,ProdID_1021,2/12/2017,99,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1357,ProdID_1044,10/1/2018,229,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1358,ProdID_1008,12/18/2018,74,OnlinePurchase,Purchased a product online
CNTID_1150,OPID_1359,ProdID_1025,2/4/2019,147,OnlinePurchase,Purchased a product online
CNTID_1151,OPID_1360,ProdID_1005,2/3/2019,121,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1361,ProdID_1007,2/4/2019,219,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1362,ProdID_1045,2/6/2019,188,OnlinePurchase,Purchased a product online
CNTID_1152,OPID_1363,ProdID_1045,2/6/2019,69,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1364,ProdID_1037,12/3/2017,207,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1365,ProdID_1049,4/16/2018,69,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1366,ProdID_1008,9/30/2018,179,OnlinePurchase,Purchased a product online
CNTID_1153,OPID_1367,ProdID_1014,12/30/2018,90,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1368,ProdID_1015,4/16/2018,152,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1369,ProdID_1034,8/17/2018,61,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1370,ProdID_1038,1/8/2019,127,OnlinePurchase,Purchased a product online
CNTID_1154,OPID_1371,ProdID_1048,2/2/2019,211,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1372,ProdID_1016,8/9/2017,152,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1373,ProdID_1043,9/24/2017,215,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1374,ProdID_1006,9/8/2018,203,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1375,ProdID_1047,11/26/2018,139,OnlinePurchase,Purchased a product online
CNTID_1155,OPID_1376,ProdID_1036,1/3/2019,107,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1377,ProdID_1036,9/28/2018,75,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1378,ProdID_1045,12/21/2018,114,OnlinePurchase,Purchased a product online
CNTID_1156,OPID_1379,ProdID_1014,1/24/2019,165,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1380,ProdID_1019,1/16/2017,99,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1381,ProdID_1039,1/8/2018,63,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1382,ProdID_1012,12/29/2018,149,OnlinePurchase,Purchased a product online
CNTID_1157,OPID_1383,ProdID_1006,1/7/2019,98,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1384,ProdID_1036,3/3/2017,178,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1385,ProdID_1025,11/11/2017,68,OnlinePurchase,Purchased a product online
CNTID_1159,OPID_1386,ProdID_1019,5/6/2018,221,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1387,ProdID_1045,3/2/2017,198,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1388,ProdID_1045,8/3/2017,104,OnlinePurchase,Purchased a product online
CNTID_1161,OPID_1389,ProdID_1028,11/22/2017,62,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1390,ProdID_1044,3/21/2017,114,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1391,ProdID_1028,8/26/2018,95,OnlinePurchase,Purchased a product online
CNTID_1162,OPID_1392,ProdID_1022,2/2/2019,83,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1393,ProdID_1025,3/28/2017,224,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1394,ProdID_1033,9/18/2018,31,OnlinePurchase,Purchased a product online
CNTID_1163,OPID_1395,ProdID_1034,1/14/2019,143,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1396,ProdID_1003,8/24/2018,228,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1397,ProdID_1029,8/28/2018,89,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1398,ProdID_1037,10/6/2018,70,OnlinePurchase,Purchased a product online
CNTID_1165,OPID_1399,ProdID_1007,12/21/2018,156,OnlinePurchase,Purchased a product online
CNTID_1168,OPID_1400,ProdID_1003,8/18/2018,192,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1401,ProdID_1016,9/18/2017,58,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1402,ProdID_1032,8/19/2018,198,OnlinePurchase,Purchased a product online
CNTID_1169,OPID_1403,ProdID_1044,9/25/2018,186,OnlinePurchase,Purchased a product online
CNTID_1170,OPID_1404,ProdID_1018,12/15/2017,204,OnlinePurchase,Purchased a product online
CNTID_1171,OPID_1405,ProdID_1044,9/9/2017,182,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1406,ProdID_1037,4/8/2018,222,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1407,ProdID_1032,4/16/2018,64,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1408,ProdID_1012,9/24/2018,75,OnlinePurchase,Purchased a product online
CNTID_1172,OPID_1409,ProdID_1038,11/3/2018,94,OnlinePurchase,Purchased a product online
CNTID_1173,OPID_1410,ProdID_1041,8/16/2017,43,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1411,ProdID_1004,10/19/2017,133,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1412,ProdID_1033,12/14/2018,208,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1413,ProdID_1004,1/15/2019,180,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1414,ProdID_1018,2/4/2019,160,OnlinePurchase,Purchased a product online
CNTID_1174,OPID_1415,ProdID_1023,2/4/2019,138,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1416,ProdID_1010,1/19/2017,207,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1417,ProdID_1005,5/10/2017,225,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1418,ProdID_1000,7/23/2018,132,OnlinePurchase,Purchased a product online
CNTID_1175,OPID_1419,ProdID_1026,1/13/2019,80,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1420,ProdID_1016,11/15/2017,102,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1421,ProdID_1048,9/5/2018,234,OnlinePurchase,Purchased a product online
CNTID_1176,OPID_1422,ProdID_1019,10/21/2018,75,OnlinePurchase,Purchased a product online
CNTID_1177,OPID_1423,ProdID_1037,3/5/2018,100,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1424,ProdID_1003,10/20/2018,1541,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1425,ProdID_1008,10/25/2018,1464,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1426,ProdID_1021,12/3/2018,1487,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1427,ProdID_1022,1/18/2019,1501,OnlinePurchase,Purchased a product online
CNTID_1178,OPID_1428,ProdID_1026,1/19/2019,1525,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1429,ProdID_1029,5/8/2018,157,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1430,ProdID_1044,10/3/2018,238,OnlinePurchase,Purchased a product online
CNTID_1179,OPID_1431,ProdID_1033,1/8/2019,214,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1432,ProdID_1037,7/30/2018,1455,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1433,ProdID_1008,8/17/2018,1482,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1434,ProdID_1014,9/16/2018,1502,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1435,ProdID_1002,12/6/2018,1532,OnlinePurchase,Purchased a product online
CNTID_1182,OPID_1436,ProdID_1001,1/7/2019,1479,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1437,ProdID_1034,1/1/2017,111,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1438,ProdID_1032,7/4/2018,172,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1439,ProdID_1024,8/19/2018,68,OnlinePurchase,Purchased a product online
CNTID_1184,OPID_1440,ProdID_1027,1/24/2019,130,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1441,ProdID_1035,10/13/2017,112,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1442,ProdID_1034,11/12/2017,147,OnlinePurchase,Purchased a product online
CNTID_1185,OPID_1443,ProdID_1025,3/22/2018,41,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1444,ProdID_1039,8/7/2017,125,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1445,ProdID_1012,11/12/2018,102,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1446,ProdID_1037,2/5/2019,40,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1447,ProdID_1026,2/6/2019,85,OnlinePurchase,Purchased a product online
CNTID_1186,OPID_1448,ProdID_1016,2/6/2019,126,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1449,ProdID_1045,9/27/2018,237,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1450,ProdID_1019,1/13/2019,186,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1451,ProdID_1043,2/5/2019,30,OnlinePurchase,Purchased a product online
CNTID_1187,OPID_1452,ProdID_1034,2/5/2019,108,OnlinePurchase,Purchased a product online
CNTID_1189,OPID_1453,ProdID_1030,8/17/2018,58,OnlinePurchase,Purchased a product online
CNTID_1189,OPID_1454,ProdID_1014,12/3/2018,189,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1455,ProdID_1048,8/4/2018,229,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1456,ProdID_1018,11/13/2018,134,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1457,ProdID_1023,2/3/2019,129,OnlinePurchase,Purchased a product online
CNTID_1190,OPID_1458,ProdID_1013,2/4/2019,143,OnlinePurchase,Purchased a product online
CNTID_1191,OPID_1459,ProdID_1049,8/9/2017,198,OnlinePurchase,Purchased a product online
CNTID_1193,OPID_1460,ProdID_1024,11/3/2017,90,OnlinePurchase,Purchased a product online
CNTID_1193,OPID_1461,ProdID_1000,12/25/2017,129,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1462,ProdID_1049,2/17/2018,157,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1463,ProdID_1042,12/9/2018,2641,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1464,ProdID_1037,1/22/2019,2592,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1465,ProdID_1016,1/25/2019,2528,OnlinePurchase,Purchased a product online
CNTID_1194,OPID_1466,ProdID_1018,2/3/2019,2486,OnlinePurchase,Purchased a product online
CNTID_1195,OPID_1467,ProdID_1016,2/26/2018,165,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1468,ProdID_1017,11/6/2018,74,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1469,ProdID_1015,12/9/2018,66,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1470,ProdID_1046,12/9/2018,41,OnlinePurchase,Purchased a product online
CNTID_1196,OPID_1471,ProdID_1011,12/10/2018,34,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1472,ProdID_1016,1/20/2019,114,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1473,ProdID_1048,1/25/2019,84,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1474,ProdID_1031,1/29/2019,54,OnlinePurchase,Purchased a product online
CNTID_1200,OPID_1475,ProdID_1033,2/3/2019,61,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1476,ProdID_1040,5/25/2018,190,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1477,ProdID_1015,10/1/2018,139,OnlinePurchase,Purchased a product online
CNTID_1201,OPID_1478,ProdID_1004,11/14/2018,148,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1479,ProdID_1003,11/12/2018,153,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1480,ProdID_1011,11/22/2018,63,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1481,ProdID_1020,11/27/2018,99,OnlinePurchase,Purchased a product online
CNTID_1202,OPID_1482,ProdID_1037,1/6/2019,89,OnlinePurchase,Purchased a product online
CNTID_1204,OPID_1483,ProdID_1044,2/28/2018,75,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1484,ProdID_1032,2/1/2018,248,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1485,ProdID_1014,5/25/2018,140,OnlinePurchase,Purchased a product online
CNTID_1205,OPID_1486,ProdID_1032,6/30/2018,188,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1487,ProdID_1031,7/26/2018,48,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1488,ProdID_1047,8/20/2018,101,OnlinePurchase,Purchased a product online
CNTID_1206,OPID_1489,ProdID_1028,12/30/2018,196,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1490,ProdID_1010,5/17/2018,165,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1491,ProdID_1049,8/27/2018,228,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1492,ProdID_1014,11/22/2018,52,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1493,ProdID_1019,12/25/2018,128,OnlinePurchase,Purchased a product online
CNTID_1207,OPID_1494,ProdID_1012,1/10/2019,126,OnlinePurchase,Purchased a product online
CNTID_1208,OPID_1495,ProdID_1017,11/7/2017,57,OnlinePurchase,Purchased a product online
CNTID_1208,OPID_1496,ProdID_1037,11/2/2018,83,OnlinePurchase,Purchased a product online
CNTID_1209,OPID_1497,ProdID_1035,1/1/2018,141,OnlinePurchase,Purchased a product online
CNTID_1209,OPID_1498,ProdID_1046,6/25/2018,234,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1499,ProdID_1040,12/10/2017,104,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1500,ProdID_1033,2/17/2018,224,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1501,ProdID_1018,2/25/2018,208,OnlinePurchase,Purchased a product online
CNTID_1210,OPID_1502,ProdID_1014,4/27/2018,2536,OnlinePurchase,Purchased a product online
CNTID_1211,OPID_1503,ProdID_1020,4/2/2018,47,OnlinePurchase,Purchased a product online
CNTID_1211,OPID_1504,ProdID_1046,5/29/2018,44,OnlinePurchase,Purchased a product online
CNTID_1211,OPID_1505,ProdID_1039,1/31/2019,223,OnlinePurchase,Purchased a product online
