HotelCustomerID,StayID,CheckInDate,CheckOutDate,RoomType,DollarsSpent,BookingType,TravelCategory,NumberOfNights
A000075,S000310,3/30/2014 0:00,4/4/2014 0:00,Large,99,Phone Call,Business,5
A000075,S000311,11/3/2015 0:00,11/7/2015 0:00,Small,246,Online,Leisure,4
A000075,S000312,6/30/2017 0:00,7/3/2017 0:00,Small,259,Online,Business,3
A000075,S000313,3/7/2014 0:00,3/12/2014 0:00,Large,394,Online,Business,5
A000075,S000314,6/23/2016 0:00,6/27/2016 0:00,Large,84,Online,Business,4
A000076,S000315,3/20/2016 0:00,3/26/2016 0:00,Large,314,Phone Call,Business,6
A000077,S000316,11/4/2014 0:00,11/7/2014 0:00,Large,153,Phone Call,Leisure,3
A000078,S000317,7/9/2015 0:00,7/10/2015 0:00,Large,81,Online,Leisure,1
A000078,S000318,7/4/2014 0:00,7/7/2014 0:00,Large,97,Online,Business,3
A000079,S000319,8/5/2015 0:00,8/6/2015 0:00,Large,405,Online,Business,1
A000080,S000320,6/23/2015 0:00,6/26/2015 0:00,Small,88,Phone Call,Business,3
A000080,S000321,9/9/2017 0:00,9/15/2017 0:00,Small,297,Phone Call,Leisure,6
A000080,S000322,1/16/2017 0:00,1/21/2017 0:00,Large,196,Online,Leisure,5
A000080,S000323,9/17/2015 0:00,9/19/2015 0:00,Large,296,Phone Call,Business,2
A000080,S000324,4/23/2014 0:00,4/26/2014 0:00,Large,209,Online,Leisure,3
A000081,S000325,4/5/2017 0:00,4/5/2017 0:00,Small,186,Phone Call,Business,0
A000081,S000326,12/11/2014 0:00,12/12/2014 0:00,Small,366,Online,Business,1
A000081,S000327,4/30/2015 0:00,5/5/2015 0:00,Small,155,Online,Leisure,5
A000081,S000328,5/16/2016 0:00,5/21/2016 0:00,Small,340,Online,Business,5
A000081,S000329,5/27/2015 0:00,6/1/2015 0:00,Large,328,Online,Business,5
A000081,S000330,9/23/2017 0:00,9/27/2017 0:00,Large,164,Online,Business,4
A000081,S000331,6/13/2017 0:00,6/17/2017 0:00,Large,200,Online,Business,4
A000081,S000332,3/30/2017 0:00,4/5/2017 0:00,Large,246,Online,Business,6
A000082,S000333,3/15/2017 0:00,3/16/2017 0:00,Small,226,Online,Business,1
A000082,S000334,6/13/2017 0:00,6/18/2017 0:00,Large,119,Online,Business,5
A000082,S000335,5/23/2016 0:00,5/26/2016 0:00,Large,350,Online,Business,3
A000083,S000336,1/10/2017 0:00,1/13/2017 0:00,Small,98,Phone Call,Business,3
A000083,S000337,2/12/2017 0:00,2/13/2017 0:00,Small,163,Online,Business,1
A000083,S000338,5/16/2016 0:00,5/21/2016 0:00,Large,105,Online,Business,5
A000083,S000339,11/21/2016 0:00,11/26/2016 0:00,Small,364,Online,Business,5
A000083,S000340,4/25/2015 0:00,4/26/2015 0:00,Small,82,Online,Business,1
A000084,S000341,9/15/2016 0:00,9/17/2016 0:00,Small,333,Phone Call,Business,2
A000084,S000342,2/27/2016 0:00,2/28/2016 0:00,Large,232,Online,Business,1
A000084,S000343,3/18/2015 0:00,3/24/2015 0:00,Large,324,Phone Call,Business,6
A000084,S000344,1/31/2016 0:00,1/31/2016 0:00,Large,405,Online,Business,0
A000085,S000345,7/28/2014 0:00,8/1/2014 0:00,Large,176,Online,Leisure,4
A000085,S000346,12/27/2014 0:00,12/27/2014 0:00,Small,209,Phone Call,Leisure,0
A000086,S000347,2/25/2016 0:00,3/1/2016 0:00,Large,427,Phone Call,Business,5
A000086,S000348,11/23/2017 0:00,11/23/2017 0:00,Large,242,Online,Business,0
A000086,S000349,6/9/2014 0:00,6/9/2014 0:00,Small,378,Phone Call,Business,0
A000086,S000350,12/25/2014 0:00,12/26/2014 0:00,Large,118,Phone Call,Leisure,1
A000087,S000351,12/8/2016 0:00,12/10/2016 0:00,Large,137,Phone Call,Leisure,2
A000087,S000352,11/2/2016 0:00,11/3/2016 0:00,Large,168,Phone Call,Leisure,1
A000088,S000353,8/29/2016 0:00,8/30/2016 0:00,Large,426,Online,Business,1
A000088,S000354,1/24/2015 0:00,1/27/2015 0:00,Large,297,Phone Call,Leisure,3
A000088,S000355,5/13/2015 0:00,5/17/2015 0:00,Small,231,Phone Call,Business,4
A000088,S000356,10/31/2017 0:00,11/2/2017 0:00,Large,325,Phone Call,Business,2
A000088,S000357,2/28/2017 0:00,3/3/2017 0:00,Small,286,Phone Call,Business,3
A000088,S000358,3/28/2016 0:00,3/29/2016 0:00,Large,479,Online,Business,1
A000088,S000359,7/12/2015 0:00,7/12/2015 0:00,Large,383,Online,Leisure,0
A000088,S000360,5/23/2015 0:00,5/28/2015 0:00,Large,387,Phone Call,Business,5
A000088,S000361,10/27/2015 0:00,11/2/2015 0:00,Large,492,Phone Call,Business,6
A000089,S000362,5/5/2015 0:00,5/7/2015 0:00,Small,109,Phone Call,Business,2
A000089,S000363,9/1/2017 0:00,9/2/2017 0:00,Small,152,Phone Call,Business,1
A000089,S000364,1/4/2014 0:00,1/9/2014 0:00,Large,317,Online,Business,5
A000089,S000365,7/31/2016 0:00,8/5/2016 0:00,Large,445,Online,Business,5
A000089,S000366,9/1/2016 0:00,9/4/2016 0:00,Large,142,Online,Leisure,3
A000089,S000367,8/10/2015 0:00,8/12/2015 0:00,Small,342,Online,Leisure,2
A000090,S000368,6/6/2017 0:00,6/8/2017 0:00,Small,104,Online,Business,2
A000090,S000369,2/22/2017 0:00,2/23/2017 0:00,Large,165,Phone Call,Leisure,1
A000090,S000370,6/19/2015 0:00,6/23/2015 0:00,Large,350,Phone Call,Business,4
A000090,S000371,6/19/2014 0:00,6/25/2014 0:00,Large,137,Online,Business,6
A000091,S000372,8/29/2014 0:00,9/4/2014 0:00,Small,203,Online,Leisure,6
A000091,S000373,2/1/2016 0:00,2/7/2016 0:00,Large,330,Online,Business,6
A000091,S000374,11/15/2014 0:00,11/16/2014 0:00,Large,173,Online,Leisure,1
A000092,S000375,9/10/2016 0:00,9/13/2016 0:00,Small,146,Online,Business,3
A000093,S000376,9/19/2015 0:00,9/24/2015 0:00,Large,238,Online,Leisure,5
A000093,S000377,5/26/2014 0:00,5/31/2014 0:00,Small,332,Online,Business,5
A000093,S000378,6/2/2016 0:00,6/6/2016 0:00,Large,254,Phone Call,Business,4
A000093,S000379,5/8/2014 0:00,5/14/2014 0:00,Small,194,Online,Leisure,6
A000093,S000380,11/16/2017 0:00,11/18/2017 0:00,Large,457,Online,Business,2
A000093,S000381,8/9/2014 0:00,8/10/2014 0:00,Small,175,Online,Business,1
A000093,S000382,4/5/2017 0:00,4/9/2017 0:00,Small,163,Online,Business,4
A000093,S000383,6/25/2014 0:00,6/25/2014 0:00,Large,422,Online,Business,0
A000094,S000384,9/24/2016 0:00,9/29/2016 0:00,Large,186,Online,Business,5
A000094,S000385,10/12/2016 0:00,10/15/2016 0:00,Small,276,Online,Business,3
A000094,S000386,8/16/2015 0:00,8/22/2015 0:00,Large,440,Phone Call,Leisure,6
A000094,S000387,3/17/2016 0:00,3/18/2016 0:00,Large,310,Phone Call,Business,1
A000095,S000388,2/9/2017 0:00,2/9/2017 0:00,Small,194,Phone Call,Business,0
A000095,S000389,2/26/2014 0:00,3/4/2014 0:00,Large,320,Online,Leisure,6
A000095,S000390,7/24/2014 0:00,7/27/2014 0:00,Large,252,Phone Call,Business,3
A000095,S000391,6/26/2017 0:00,6/27/2017 0:00,Large,232,Phone Call,Business,1
A000095,S000392,10/18/2016 0:00,10/24/2016 0:00,Small,172,Phone Call,Leisure,6
A000095,S000393,1/5/2017 0:00,1/5/2017 0:00,Small,484,Online,Business,0
A000096,S000394,11/9/2016 0:00,11/9/2016 0:00,Small,351,Phone Call,Business,0
A000096,S000395,6/29/2016 0:00,7/1/2016 0:00,Large,286,Online,Leisure,2
A000096,S000396,5/5/2016 0:00,5/11/2016 0:00,Large,496,Phone Call,Business,6
A000096,S000397,3/6/2015 0:00,3/11/2015 0:00,Small,333,Online,Business,5
A000096,S000398,7/13/2017 0:00,7/14/2017 0:00,Small,197,Online,Business,1
A000096,S000399,3/25/2017 0:00,3/30/2017 0:00,Small,460,Phone Call,Business,5
A000097,S000400,8/1/2015 0:00,8/4/2015 0:00,Small,167,Online,Leisure,3
A000097,S000401,2/18/2016 0:00,2/19/2016 0:00,Small,154,Phone Call,Leisure,1
A000098,S000402,10/13/2014 0:00,10/15/2014 0:00,Large,340,Online,Business,2
A000098,S000403,1/9/2017 0:00,1/13/2017 0:00,Large,158,Online,Leisure,4
A000098,S000404,11/26/2016 0:00,11/27/2016 0:00,Small,163,Phone Call,Business,1
A000098,S000405,3/7/2016 0:00,3/8/2016 0:00,Small,299,Online,Business,1
A000098,S000406,5/1/2016 0:00,5/5/2016 0:00,Large,466,Online,Business,4
A000099,S000407,8/12/2016 0:00,8/14/2016 0:00,Small,371,Phone Call,Business,2
A000099,S000408,9/16/2017 0:00,9/16/2017 0:00,Small,287,Online,Business,0
A000099,S000409,3/14/2016 0:00,3/17/2016 0:00,Small,466,Online,Business,3
A000099,S000410,6/18/2017 0:00,6/20/2017 0:00,Large,301,Online,Business,2
A000099,S000411,10/30/2017 0:00,11/2/2017 0:00,Small,427,Online,Business,3
A000099,S000412,8/23/2016 0:00,8/27/2016 0:00,Large,397,Online,Leisure,4
A000099,S000413,4/13/2016 0:00,4/15/2016 0:00,Small,259,Online,Business,2
A000099,S000414,2/15/2016 0:00,2/21/2016 0:00,Small,460,Online,Business,6
A000100,S000415,1/16/2016 0:00,1/19/2016 0:00,Small,95,Phone Call,Leisure,3
A000100,S000416,7/14/2014 0:00,7/16/2014 0:00,Large,296,Online,Leisure,2
A000100,S000417,2/19/2017 0:00,2/24/2017 0:00,Large,92,Online,Business,5
A000100,S000418,11/2/2015 0:00,11/5/2015 0:00,Small,329,Online,Business,3
A000100,S000419,9/17/2016 0:00,9/21/2016 0:00,Large,476,Online,Leisure,4
A000100,S000420,4/7/2016 0:00,4/10/2016 0:00,Small,186,Online,Business,3
A000100,S000421,5/21/2017 0:00,5/27/2017 0:00,Large,201,Online,Business,6
A000101,S000422,10/31/2016 0:00,11/3/2016 0:00,Large,147,Phone Call,Business,3
A000102,S000423,4/26/2017 0:00,4/30/2017 0:00,Large,388,Online,Business,4
A000102,S000424,6/22/2017 0:00,6/27/2017 0:00,Small,92,Online,Business,5
A000102,S000425,1/31/2015 0:00,2/3/2015 0:00,Small,303,Phone Call,Business,3
A000102,S000426,7/9/2014 0:00,7/14/2014 0:00,Large,172,Online,Business,5
A000102,S000427,11/22/2016 0:00,11/22/2016 0:00,Large,461,Online,Business,0
A000102,S000428,1/21/2016 0:00,1/24/2016 0:00,Small,161,Online,Leisure,3
A000102,S000429,9/10/2016 0:00,9/11/2016 0:00,Small,452,Phone Call,Leisure,1
A000103,S000430,3/9/2016 0:00,3/10/2016 0:00,Large,247,Phone Call,Leisure,1
A000104,S000431,9/19/2015 0:00,9/23/2015 0:00,Large,160,Online,Business,4
A000104,S000432,11/6/2017 0:00,11/8/2017 0:00,Large,473,Phone Call,Business,2
A000104,S000433,12/3/2016 0:00,12/3/2016 0:00,Large,330,Phone Call,Business,0
A000104,S000434,4/28/2016 0:00,5/1/2016 0:00,Large,144,Online,Business,3
A000104,S000435,8/15/2015 0:00,8/17/2015 0:00,Large,298,Online,Business,2
A000104,S000436,1/18/2014 0:00,1/18/2014 0:00,Large,492,Online,Business,0
A000105,S000437,11/8/2016 0:00,11/12/2016 0:00,Small,131,Online,Leisure,4
A000105,S000438,4/27/2015 0:00,4/28/2015 0:00,Large,212,Online,Leisure,1
A000106,S000439,1/10/2017 0:00,1/14/2017 0:00,Small,489,Online,Business,4
A000106,S000440,3/7/2016 0:00,3/10/2016 0:00,Small,486,Phone Call,Business,3
A000106,S000441,12/2/2017 0:00,12/6/2017 0:00,Small,461,Phone Call,Business,4
A000106,S000442,10/10/2015 0:00,10/16/2015 0:00,Large,331,Online,Leisure,6
A000106,S000443,2/17/2015 0:00,2/18/2015 0:00,Small,462,Phone Call,Leisure,1
A000106,S000444,1/12/2017 0:00,1/12/2017 0:00,Small,275,Phone Call,Business,0
A000106,S000445,4/22/2015 0:00,4/27/2015 0:00,Large,204,Online,Business,5
A000106,S000446,11/5/2014 0:00,11/9/2014 0:00,Small,249,Phone Call,Business,4
A000107,S000447,4/7/2017 0:00,4/12/2017 0:00,Large,438,Online,Leisure,5
A000107,S000448,7/28/2016 0:00,8/2/2016 0:00,Small,274,Phone Call,Leisure,5
A000107,S000449,3/24/2016 0:00,3/25/2016 0:00,Large,389,Phone Call,Business,1
A000107,S000450,4/29/2015 0:00,4/30/2015 0:00,Large,489,Online,Business,1
A000107,S000451,10/20/2014 0:00,10/20/2014 0:00,Small,215,Phone Call,Business,0
A000107,S000452,3/14/2017 0:00,3/19/2017 0:00,Small,190,Online,Business,5
A000107,S000453,11/26/2015 0:00,11/28/2015 0:00,Large,138,Online,Leisure,2
A000107,S000454,2/19/2014 0:00,2/22/2014 0:00,Large,250,Phone Call,Business,3
A000108,S000455,5/8/2016 0:00,5/12/2016 0:00,Large,107,Online,Business,4
A000108,S000456,2/3/2014 0:00,2/6/2014 0:00,Large,224,Online,Business,3
A000108,S000457,12/12/2016 0:00,12/13/2016 0:00,Small,399,Online,Business,1
A000108,S000458,1/5/2016 0:00,1/6/2016 0:00,Large,104,Online,Business,1
A000108,S000459,2/26/2016 0:00,3/2/2016 0:00,Large,451,Online,Leisure,5
A000108,S000460,8/2/2014 0:00,8/6/2014 0:00,Small,213,Online,Business,4
A000109,S000461,4/24/2016 0:00,4/25/2016 0:00,Small,128,Online,Business,1
A000109,S000462,1/13/2015 0:00,1/15/2015 0:00,Small,492,Online,Business,2
A000109,S000463,7/5/2015 0:00,7/8/2015 0:00,Small,407,Online,Business,3
A000109,S000464,2/10/2016 0:00,2/14/2016 0:00,Small,241,Online,Business,4
A000110,S000465,6/15/2016 0:00,6/18/2016 0:00,Small,376,Online,Business,3
A000110,S000466,2/16/2017 0:00,2/21/2017 0:00,Small,241,Online,Leisure,5
A000110,S000467,1/29/2017 0:00,1/31/2017 0:00,Small,228,Online,Business,2
A000110,S000468,4/6/2017 0:00,4/6/2017 0:00,Large,152,Online,Business,0
A000110,S000469,5/21/2014 0:00,5/21/2014 0:00,Small,374,Online,Business,0
A000110,S000470,10/9/2017 0:00,10/10/2017 0:00,Small,364,Phone Call,Leisure,1
A000110,S000471,10/6/2016 0:00,10/8/2016 0:00,Large,260,Online,Business,2
A000111,S000472,8/17/2014 0:00,8/17/2014 0:00,Small,211,Phone Call,Leisure,0
A000111,S000473,11/24/2015 0:00,11/27/2015 0:00,Small,241,Phone Call,Business,3
A000112,S000474,5/28/2015 0:00,5/30/2015 0:00,Large,283,Phone Call,Business,2
A000112,S000475,2/16/2014 0:00,2/18/2014 0:00,Small,179,Online,Business,2
A000112,S000476,9/11/2017 0:00,9/14/2017 0:00,Small,303,Online,Business,3
A000112,S000477,4/25/2016 0:00,4/25/2016 0:00,Small,137,Online,Business,0
A000112,S000478,10/22/2015 0:00,10/27/2015 0:00,Large,143,Online,Business,5
A000112,S000479,12/14/2017 0:00,12/20/2017 0:00,Large,113,Online,Business,6
A000112,S000480,5/31/2014 0:00,6/3/2014 0:00,Small,203,Online,Business,3
A000112,S000481,11/4/2014 0:00,11/5/2014 0:00,Small,311,Online,Leisure,1
A000112,S000482,3/5/2014 0:00,3/8/2014 0:00,Small,454,Online,Business,3
A000113,S000483,9/22/2017 0:00,9/22/2017 0:00,Small,425,Online,Business,0
A000113,S000484,8/28/2014 0:00,9/1/2014 0:00,Large,230,Online,Leisure,4
A000113,S000485,7/26/2014 0:00,7/30/2014 0:00,Large,244,Online,Business,4
A000113,S000486,1/26/2016 0:00,1/26/2016 0:00,Small,372,Phone Call,Business,0
A000113,S000487,12/13/2016 0:00,12/19/2016 0:00,Large,143,Online,Business,6
A000113,S000488,3/4/2014 0:00,3/6/2014 0:00,Small,369,Online,Business,2
A000113,S000489,8/17/2016 0:00,8/18/2016 0:00,Large,138,Online,Business,1
A000114,S000490,7/15/2017 0:00,7/17/2017 0:00,Large,336,Online,Business,2
A000114,S000491,12/18/2017 0:00,12/24/2017 0:00,Large,260,Online,Business,6
A000114,S000492,10/8/2015 0:00,10/9/2015 0:00,Small,299,Online,Leisure,1
A000114,S000493,12/15/2017 0:00,12/16/2017 0:00,Large,128,Phone Call,Business,1
A000114,S000494,11/24/2015 0:00,11/30/2015 0:00,Large,328,Phone Call,Business,6
A000114,S000495,9/19/2015 0:00,9/21/2015 0:00,Large,273,Online,Leisure,2
A000115,S000496,8/30/2014 0:00,9/2/2014 0:00,Large,230,Phone Call,Business,3
A000115,S000497,7/6/2017 0:00,7/8/2017 0:00,Small,149,Online,Business,2
A000115,S000498,10/27/2016 0:00,10/28/2016 0:00,Small,262,Online,Business,1
A000115,S000499,10/31/2015 0:00,10/31/2015 0:00,Small,253,Phone Call,Business,0
A000116,S000500,5/19/2014 0:00,5/25/2014 0:00,Large,302,Online,Business,6
A000116,S000501,11/21/2014 0:00,11/23/2014 0:00,Large,91,Online,Business,2
A000116,S000502,12/5/2015 0:00,12/10/2015 0:00,Large,263,Phone Call,Business,5
A000116,S000503,5/11/2017 0:00,5/11/2017 0:00,Large,129,Online,Business,0
A000116,S000504,4/1/2016 0:00,4/3/2016 0:00,Small,193,Phone Call,Business,2
A000117,S000505,4/27/2016 0:00,4/30/2016 0:00,Small,204,Phone Call,Leisure,3
A000117,S000506,9/23/2015 0:00,9/27/2015 0:00,Large,131,Online,Leisure,4
A000118,S000507,9/1/2016 0:00,9/6/2016 0:00,Small,436,Online,Business,5
A000118,S000508,8/29/2015 0:00,9/2/2015 0:00,Large,451,Phone Call,Business,4
A000119,S000509,8/27/2014 0:00,8/29/2014 0:00,Large,175,Online,Business,2
A000119,S000510,9/8/2014 0:00,9/10/2014 0:00,Small,357,Phone Call,Leisure,2
A000120,S000511,12/3/2015 0:00,12/9/2015 0:00,Small,101,Phone Call,Business,6
A000120,S000512,7/30/2017 0:00,8/3/2017 0:00,Large,257,Online,Business,4
A000120,S000513,6/25/2014 0:00,6/25/2014 0:00,Large,81,Phone Call,Business,0
A000120,S000514,5/27/2017 0:00,5/27/2017 0:00,Small,281,Online,Business,0
A000120,S000515,9/4/2014 0:00,9/5/2014 0:00,Large,499,Phone Call,Business,1
A000120,S000516,10/26/2016 0:00,10/31/2016 0:00,Large,190,Online,Business,5
A000121,S000517,11/1/2016 0:00,11/5/2016 0:00,Small,261,Online,Business,4
A000121,S000518,5/24/2017 0:00,5/25/2017 0:00,Small,327,Online,Business,1
A000121,S000519,7/10/2015 0:00,7/13/2015 0:00,Large,116,Phone Call,Business,3
A000121,S000520,1/27/2014 0:00,1/27/2014 0:00,Large,374,Phone Call,Business,0
A000121,S000521,3/7/2016 0:00,3/7/2016 0:00,Large,177,Online,Business,0
A000121,S000522,6/30/2017 0:00,6/30/2017 0:00,Large,90,Online,Business,0
A000121,S000523,2/28/2016 0:00,2/28/2016 0:00,Small,442,Online,Business,0
A000122,S000524,4/22/2015 0:00,4/27/2015 0:00,Small,488,Online,Business,5
A000122,S000525,10/21/2016 0:00,10/26/2016 0:00,Large,182,Online,Business,5
A000122,S000526,2/28/2015 0:00,3/6/2015 0:00,Large,233,Online,Business,6
A000122,S000527,3/17/2014 0:00,3/19/2014 0:00,Large,112,Online,Leisure,2
A000122,S000528,10/24/2015 0:00,10/30/2015 0:00,Large,458,Online,Business,6
A000123,S000529,11/29/2016 0:00,11/29/2016 0:00,Large,286,Online,Business,0
A000123,S000530,9/30/2015 0:00,10/3/2015 0:00,Small,423,Online,Business,3
A000123,S000531,11/9/2016 0:00,11/12/2016 0:00,Small,141,Online,Business,3
A000123,S000532,12/21/2015 0:00,12/21/2015 0:00,Small,332,Online,Business,0
A000123,S000533,12/6/2015 0:00,12/7/2015 0:00,Small,142,Phone Call,Business,1
A000123,S000534,4/6/2014 0:00,4/12/2014 0:00,Large,346,Online,Leisure,6
A000123,S000535,7/11/2016 0:00,7/12/2016 0:00,Small,444,Phone Call,Business,1
A000123,S000536,7/15/2016 0:00,7/15/2016 0:00,Large,492,Online,Business,0
A000124,S000537,1/28/2017 0:00,2/3/2017 0:00,Small,466,Phone Call,Business,6
A000124,S000538,6/13/2014 0:00,6/19/2014 0:00,Large,127,Online,Business,6
A000124,S000539,2/16/2014 0:00,2/22/2014 0:00,Large,176,Online,Leisure,6
A000124,S000540,2/19/2017 0:00,2/24/2017 0:00,Small,373,Online,Leisure,5
A000124,S000541,9/10/2016 0:00,9/12/2016 0:00,Large,443,Online,Business,2
A000124,S000542,7/6/2015 0:00,7/12/2015 0:00,Small,469,Online,Leisure,6
A000125,S000543,1/12/2016 0:00,1/13/2016 0:00,Large,140,Phone Call,Business,1
A000125,S000544,11/15/2016 0:00,11/19/2016 0:00,Large,395,Phone Call,Business,4
A000125,S000545,3/30/2014 0:00,4/5/2014 0:00,Large,396,Phone Call,Business,6
A000125,S000546,5/24/2017 0:00,5/27/2017 0:00,Large,174,Online,Leisure,3
A000125,S000547,12/7/2016 0:00,12/9/2016 0:00,Small,492,Online,Business,2
A000125,S000548,3/28/2017 0:00,4/3/2017 0:00,Small,245,Online,Business,6
A000125,S000549,10/20/2016 0:00,10/21/2016 0:00,Small,255,Online,Business,1
A000125,S000550,6/17/2017 0:00,6/22/2017 0:00,Small,345,Phone Call,Business,5
A000125,S000551,12/6/2016 0:00,12/8/2016 0:00,Large,317,Phone Call,Business,2
A000126,S000552,7/29/2015 0:00,7/29/2015 0:00,Small,158,Phone Call,Leisure,0
A000127,S000553,8/5/2015 0:00,8/11/2015 0:00,Large,327,Online,Business,6
A000128,S000554,7/28/2015 0:00,7/29/2015 0:00,Small,203,Phone Call,Leisure,1
A000128,S000555,5/10/2014 0:00,5/11/2014 0:00,Large,148,Online,Leisure,1
A000129,S000556,2/18/2017 0:00,2/22/2017 0:00,Small,259,Online,Business,4
A000129,S000557,1/25/2016 0:00,1/30/2016 0:00,Large,219,Phone Call,Leisure,5
A000130,S000558,4/6/2017 0:00,4/12/2017 0:00,Small,275,Phone Call,Business,6
A000130,S000559,7/19/2017 0:00,7/25/2017 0:00,Large,173,Phone Call,Business,6
A000130,S000560,8/17/2015 0:00,8/22/2015 0:00,Small,112,Phone Call,Business,5
A000130,S000561,8/29/2016 0:00,9/2/2016 0:00,Small,437,Phone Call,Business,4
A000130,S000562,6/18/2017 0:00,6/23/2017 0:00,Large,206,Online,Business,5
A000131,S000563,9/8/2014 0:00,9/11/2014 0:00,Small,141,Phone Call,Leisure,3
A000131,S000564,12/18/2014 0:00,12/21/2014 0:00,Large,183,Phone Call,Leisure,3
A000132,S000565,12/12/2015 0:00,12/14/2015 0:00,Small,248,Online,Business,2
A000132,S000566,7/10/2017 0:00,7/15/2017 0:00,Large,151,Online,Business,5
A000132,S000567,2/14/2015 0:00,2/16/2015 0:00,Large,437,Online,Business,2
A000132,S000568,3/22/2017 0:00,3/28/2017 0:00,Large,168,Online,Leisure,6
A000132,S000569,2/27/2015 0:00,3/2/2015 0:00,Small,338,Phone Call,Business,3
A000132,S000570,3/1/2017 0:00,3/7/2017 0:00,Small,307,Online,Leisure,6
A000132,S000571,2/14/2015 0:00,2/17/2015 0:00,Small,452,Online,Business,3
A000132,S000572,8/23/2016 0:00,8/28/2016 0:00,Small,448,Online,Business,5
A000133,S000573,10/6/2016 0:00,10/6/2016 0:00,Small,485,Online,Business,0
A000133,S000574,8/9/2016 0:00,8/11/2016 0:00,Small,356,Online,Leisure,2
A000133,S000575,4/29/2016 0:00,4/30/2016 0:00,Large,462,Phone Call,Business,1
A000133,S000576,11/28/2017 0:00,12/2/2017 0:00,Small,338,Online,Business,4
A000133,S000577,6/10/2016 0:00,6/10/2016 0:00,Small,348,Phone Call,Leisure,0
A000133,S000578,3/26/2015 0:00,3/30/2015 0:00,Small,481,Online,Business,4
A000133,S000579,3/21/2015 0:00,3/22/2015 0:00,Small,493,Online,Business,1
A000133,S000580,8/18/2016 0:00,8/24/2016 0:00,Small,293,Phone Call,Leisure,6
A000134,S000581,12/25/2014 0:00,12/30/2014 0:00,Small,263,Phone Call,Business,5
A000134,S000582,3/27/2014 0:00,3/31/2014 0:00,Large,81,Online,Business,4
A000134,S000583,5/13/2014 0:00,5/16/2014 0:00,Small,493,Phone Call,Business,3
A000134,S000584,7/4/2014 0:00,7/6/2014 0:00,Large,201,Online,Business,2
A000134,S000585,6/21/2017 0:00,6/21/2017 0:00,Small,264,Online,Business,0
A000134,S000586,12/21/2014 0:00,12/24/2014 0:00,Large,108,Phone Call,Business,3
A000134,S000587,8/27/2016 0:00,9/2/2016 0:00,Small,485,Online,Business,6
A000134,S000588,7/29/2014 0:00,8/3/2014 0:00,Small,98,Phone Call,Business,5
A000134,S000589,3/18/2015 0:00,3/22/2015 0:00,Large,99,Phone Call,Business,4
A000135,S000590,6/2/2016 0:00,6/2/2016 0:00,Large,160,Phone Call,Leisure,0
A000136,S000591,7/25/2015 0:00,7/30/2015 0:00,Large,110,Phone Call,Business,5
A000136,S000592,2/18/2014 0:00,2/22/2014 0:00,Large,281,Online,Business,4
A000137,S000593,11/20/2014 0:00,11/23/2014 0:00,Small,130,Phone Call,Leisure,3
A000137,S000594,4/17/2016 0:00,4/18/2016 0:00,Large,226,Phone Call,Business,1
A000138,S000595,8/23/2015 0:00,8/24/2015 0:00,Small,406,Phone Call,Business,1
A000138,S000596,11/7/2017 0:00,11/12/2017 0:00,Large,266,Phone Call,Business,5
A000138,S000597,7/24/2017 0:00,7/25/2017 0:00,Large,158,Online,Business,1
A000138,S000598,5/9/2017 0:00,5/11/2017 0:00,Large,100,Online,Business,2
